Count,Feeder,PoleId,Permanent Pole ID,Primary,Neutral,Secondary,Construction Primary,Type,Ht,X,Y,Lat,Lon,Location,Phasing,"Length, Primary",Old Id,Remarks
466,4,ALA0714-01,ALA0715,2b,2b,2b,A3,s,30,43643580,5963916.928,16.16970702,119.931666,amangbangan zone 7,C,104,,
467,4,ALA0714-02,ALA0716,2b,2b,2b,A1,s,30,43643812.9,5963614.558,16.16890898,119.932306,amangbangan zone 7,C,103,,
468,4,ALA0714-02-1,ALA3309,2b,2b,,A1,s,30,43643662.61,5963431.565,16.16842601,119.931893,amangbangan zone 6,C,91,,
469,4,ALA0714-02-2,ALA3310,2b,2b,2b,A2,s,30,43643497.76,5963238.699,16.16791698,119.93144,amangbangan zone 6,C,95,,
470,4,ALA0714-02-3,ALA3311,2b,2b,2b,A2,s,30,43643308.53,5963105.728,16.16756603,119.93092,amangbangan zone 6,C,72,,
471,4,ALA0714-02-4,ALA3312,2b,2b,2b,A1,s,30,43643239.02,5962914.007,16.16706002,119.930729,amangbangan zone 6,C,67,,
472,4,ALA0714-02-5,ALA3313,2b,2b,2b,A2,s,30,43643140.4,5962716.599,16.166539,119.930458,amangbangan zone 6,C,68,,
473,4,ALA0714-02-6,ALA3314,2b,2b,2b,A5,s,30,43643041.42,5962579.818,16.16617799,119.930186,amangbangan zone 6,C,85,,
474,4,ALA0714-02-7,ALA3315,,2b,2b,j8/j5,s,25,43642930.8,5962314.61,16.16547802,119.929882,amangbangan zone 6,C,84,,
475,4,ALA0714-02-8,ALA3316,,2b,2b,j10,w,25,43642860.56,5962139.558,16.165016,119.929689,amangbangan zone 6,C,56,,
476,4,ALA0714-02-9,ALA3317,,2b,2b,j8/j5,s,25,43642903.5,5961931.547,16.16446699,119.929807,amangbangan zone 6,C,57,,
477,4,ALA0714-02-10,ALA3318,,2b,2b,j8/j5,s,25,43642946.08,5961720.518,16.16391001,119.929924,amangbangan zone 6,C,83,,
478,4,ALA0714-02-11,ALA3319,,2b,2b,j7,s,25,43642997.75,5961481.069,16.16327802,119.930066,amangbangan zone 6,C,59,,
479,4,ALA0714-02-12,ALA3320,,2b,2b,j8/j5,s,25,43642961.36,5961277.978,16.16274199,119.929966,amangbangan zone 6,C,75,,
480,4,ALA0714-02-13,ALA3321,,2b,2b,j8/j5,w,25,43642907.87,5961058.221,16.16216197,119.929819,amangbangan zone 6,C,54,,
481,4,ALA0714-02-14,ALA3322,,2b,2b,j6,w,25,43642822.72,5960833.953,16.16157004,119.929585,amangbangan zone 6,C,45,,
482,4,ALA0714-03,ALA0717,2b,2b,2b,A1,s,30,43644007.22,5963356.173,16.16822703,119.93284,amangbangan zone 7,C,103,,
483,4,ALA0714-04,ALA0718,2b,2b,2b,A1,s,30,43644197.18,5963112.525,16.16758397,119.933362,amangbangan zone 7,C,102,,
484,4,ALA0714-05,ALA0719,2b,2b,2b,A1,s,30,43644368.94,5962895.047,16.16700998,119.933834,amangbangan zone 7,C,100,,
485,4,ALA0714-06,ALA0720,2b,2b,2b,A4,s,30,43644611.3,5962548.757,16.16609601,119.9345,amangbangan zone 7,C,112,,
486,4,ALA0714-07,ALA0721,2b,2b,2b,A1,s,30,43644479.57,5962307.017,16.16545798,119.934138,amangbangan zone 7,C,81,,
487,4,ALA0714-08,ALA0722,2b,2b,2b,A1,s,30,43644332.19,5962078.171,16.16485398,119.933733,amangbangan zone 7,C,79,,
488,4,ALA0714-09,ALA0723,2b,2b,2b,A2,s,30,43644163.7,5961835.323,16.16421302,119.93327,amangbangan zone 7,C,79,,
489,4,ALA0714-10,ALA0724,2b,2b,2b,A5,w,30,43644167.34,5961522.352,16.16338698,119.93328,amangbangan zone 7,C,91,,
490,4,ALA0714-11,ALA0725,,2b,2b,j8/J5,s,25,43644053.8,5961332.158,16.16288499,119.932968,amangbangan zone 7,C,62,,
491,4,ALA0714-12,ALA0726,,2b,2b,j8/J5,s,25,43643954.46,5961100.3,16.16227303,119.932695,amangbangan zone 7,C,100,,
492,4,ALA0714-13,ALA0727,,2b,2b,j8/J5,s,25,43643788.15,5960780.504,16.16142897,119.932238,amangbangan zone 7,C,111,,
493,4,ALA0714-14,ALA0728,,2b,2b,J10,s,25,43643701.18,5960531.212,16.16077099,119.931999,amangbangan zone 7,C,77,,
494,4,ALA0714-15,ALA0728A,,2b,2b,j8/J5,s,25,43643619.67,5960391.036,16.16040101,119.931775,amangbangan zone 7,C,45,,For print Sticker
495,4,ALA0714-16,ALA0729,,2b,2b,j6,s,25,43643474.83,5960202.72,16.15990397,119.931377,amangbangan zone 7,C,48,,
496,4,ALA0715,ALA0730,2b,2b,,B1,S,30,43643302.34,5964195.782,16.17044299,119.930903,Tawin-tawin,CB,87.3,ALA0715,
497,4,ALA0731,ALA0731,2b,2b,,B1,W,30,43643044.63,5964252.616,16.17059299,119.9301948,Landoc,CB,8.6,ALA0731,
498,4,ALA0732,ALA0732,2b,2b,2b,B1,W,30,43642851.47,5964195.782,16.17044299,119.929664,Landoc,CB,61.4,ALA0732,
499,4,ALA0733,ALA0733,2b,2b,2b,B3,S,30,43642613.84,5964098.747,16.17018689,119.929011,Landoc,CB,78.1,ALA0733,
500,4,ALA0734,ALA0734,2b,2b,2b,B1,W,30,43642478.79,5964063.169,16.17009299,119.9286399,Landoc,CB,109,ALA0734,
501,4,ALA0735,ALA0735,2b,2b,2b,B1,W,30,43642291.75,5964070.793,16.17011311,119.9281259,Landoc,CB,57,ALA0735,
502,4,ALA0735-1,ALA3323,,2b,2i,j5,,25,43642342,5964367.042,16.17089499,119.928264,tawin tawin sitio suliba,,88,,
503,4,ALA0735-2,ALA3324,,2b,2i,j10,,25,43642390.76,5964552.701,16.17138499,119.928398,tawin tawin sitio suliba,,80,,
504,4,ALA0735-3,ALA3325,,2b,2i,j5,,25,43642575.99,5964770.187,16.17195899,119.928907,tawin tawin sitio suliba,,91,,
505,4,ALA0735-4,ALA3326,,2b,2i,J6,,25,43642809.62,5965047.154,16.17268997,119.929549,tawin tawin sitio suliba,,100,,
506,4,ALA0736,ALA0736,2b,2b,2b,B1,W,30,43642121.87,5964041.913,16.17003689,119.9276591,Tawin-tawin,CB,52,ALA0736,
507,4,ALA0737,ALA0737,2b,2b,2b,B1,W,30,43641915.21,5964036.253,16.17002195,119.9270912,Tawin-tawin,CB,63,ALA0737,
508,4,ALA0738,ALA0738,2b,2b,2b,B2,W,30,43641739.34,5964035.559,16.17002012,119.9266079,Tawin-tawin,CB,53,ALA0738,
509,4,ALA0739,ALA0739,2b,2b,,A2,S,30,43641737.92,5964265.9,16.17062805,119.926604,"Soliva, Tawin-tawin",B,67,ALA0739,
510,4,ALA0740,ALA0740,2b,2b,,A1,S,30,43641723.36,5964600.089,16.17151006,119.926564,"Soliva, Tawin-tawin",B,98,ALA0740,
511,4,ALA0741,ALA0741,2b,2b,2b,A2,S,30,43641680.42,5964910.716,16.17232988,119.926446,"Soliva, Tawin-tawin",B,92,ALA0741,
512,4,ALA0742,ALA0742,2b,2b,2b,A1,S,30,43641480.64,5965217.991,16.17314085,119.925897,"Soliva, Tawin-tawin",B,109,ALA0742,
513,4,ALA0743,ALA0743,2b,2b,2b,A2,S,30,43641365.68,5965419.225,16.17367195,119.9255811,"Soliva, Tawin-tawin",B,68,ALA0743,
514,4,ALA0744,ALA0744,2b,2b,2b,A1,S,30,43641295.78,5965735.63,16.17450701,119.925389,"Soliva, Tawin-tawin",B,95,ALA0744,
515,4,ALA0745,ALA0745,2b,2b,2b,A1,W,30,43641241.99,5966043.605,16.17531982,119.9252412,"Soliva, Tawin-tawin",B,91,ALA0745,
516,4,ALA0746,ALA0746,2b,2b,2b,A5,W,30,43641185.19,5966425.628,16.17632805,119.9250851,"Soliva, Tawin-tawin",B,113,ALA0746,
517,4,ALA0747,ALA0747,,2b,2b,J5,s,25,43641368.89,5966783.739,16.17727317,119.9255899,"Soliva, Tawin-tawin",B,119,ALA0747,
518,4,ALA0748,ALA0748,,2b,2b,j5,s,25,43641561.83,5967131.573,16.17819116,119.9261201,"Soliva, Tawin-tawin",B,118,ALA0748,
519,4,ALA0749,ALA0749,,2b,2b,j5,s,25,43641739.34,5967486.569,16.17912805,119.9266079,"Soliva, Tawin-tawin",B,117,ALA0749,
520,4,ALA0750,ALA0750,,2b,2b,j6,s,25,43641895.45,5967819.617,16.18000701,119.9270369,"Soliva, Tawin-tawin",B,108,ALA0750,
521,4,ALA0751,ALA0751,2b,2b,2b,B1,W,30,43641468.63,5963999.174,16.16992409,119.925864,Tawin-tawin,CB,83,ALA0751,
522,4,ALA0752,ALA0752,2b,2b,2b,B1,W,30,43641213.57,5963942.685,16.169775,119.9251631,Tawin-tawin,CB,79,ALA0752,
523,4,ALA0753,ALA0753,2b,2b,2b,B3,W,30,43641043.96,5963832.022,16.16948293,119.924697,Tawin-tawin,CB,61,ALA0753,
524,4,ALA0754,ALA0754,2b,2b,2b,B1,C,30,43641011.53,5963638.416,16.16897195,119.9246079,Tawin-tawin,CB,57,ALA0754,
525,4,ALA0755,ALA0755,2b,2b,,B1,W,30,43640941.66,5963353.093,16.1682189,119.9244159,Tawin-tawin,CB,86,ALA0755,
526,4,ALA0756,ALA0756,2b,2b,2i,B1,W,30,43640955.85,5963148.171,16.16767805,119.9244549,Tawin-tawin,CB,60,ALA0756,
527,4,ALA0757,ALA0757,2b,2b,2i,B1,W,30,43640954.07,5963001.121,16.16728994,119.92445,Amangbangan,CB,43,ALA0757,
528,4,ALA0758,ALA0758,2b,2b,2i,B1,S,30,43640956.62,5962844.712,16.16687713,119.924457,Amangbangan,CB,45,ALA0758,
529,4,ALA0759,ALA0759,2b,2b,2i,B3,S,30,43640757.13,5962548.42,16.16609512,119.9239088,Amangbangan,CB,106,ALA0759,
530,4,ALA0760,ALA0760,2b,2b,2i,B1,S,30,43640795.08,5962374.803,16.16563689,119.9240131,Amangbangan,CB,52,ALA0760,
531,4,ALA0761,ALA0761,2b,2b,2i,B4,W,30,43640834.35,5962181.663,16.16512713,119.924121,Amangbangan,CB,58,ALA0761,
532,4,ALA0812,ALA0812,2b,2b,Dplx 2,A1,W,30,43640970.05,5961929.27,16.16446098,119.9244939,Amangbangan,C,84,ALA0812,
533,4,ALA0813,ALA0813,2b,2b,Dplx 2,A1,S,30,43641098.18,5961739.481,16.16396006,119.924846,Amangbangan,C,68,ALA0813,
534,4,ALA0814,ALA0814,2b,2b,Dplx 2,A1,S,30,43641189.15,5961503.374,16.16333689,119.925096,Amangbangan,C,74,ALA0814,
535,4,ALA0815,ALA0815,2b,2b,Dplx 2,A1,W,30,43641315.76,5961236.309,16.16263201,119.9254439,Amangbangan,C,87,ALA0815,
536,4,ALA0816,ALA0816,2b,2b,2b,A3,S,30,43641489.05,5960986.689,16.16197317,119.9259201,Amangbangan,C,90,ALA0816,
537,4,ALA0817,ALA0817,2b,2b,2b,A4,W,30,43641658.26,5960841.492,16.16158994,119.9263851,Amangbangan,C,67,ALA0817,
538,4,ALA0817-1,ALA3327,,2b,2b,J7,C,25,43641784.83,5960770.684,16.16140305,119.9267329,Amangbangan,C,43,ALA0817-1,
539,4,ALA0817-2,ALA3328,,2b,2b,j10,c,25,43641890.76,5960523.274,16.16075004,119.927024,Amangbangan,C,79,,
540,4,ALA0817-3,ALA3329,,2b,2b,j10,c,25,43641988.29,5960332.7,16.16024704,119.927292,Amangbangan,C,63,,
541,4,ALA0817-4,ALA3330,,2b,2b,j6,c,25,43642138.58,5960139.077,16.15973599,119.927705,Amangbangan,C,73,,
542,4,ALA0819,ALA0819,2b,2b,,A1,S,30,43641649.16,5960664.644,16.16112317,119.9263601,Amangbangan,C,52,ALA0819,
543,4,ALA0820,ALA0820,2b,2b,,A1,W,30,43641543.2,5960402.436,16.1604311,119.9260689,Amangbangan,C,83,ALA0820,
544,4,ALA0821,ALA0821,2b,2b,,A1,W,30,43641514.92,5960282.303,16.16011402,119.9259912,Amangbangan,C,36,ALA0821,
545,4,ALA0821-01,ALA3331,1/0b,1/0b,1/0i,A2,s,35,43641248.11,5960215.613,16.159938,119.925258,amangbangan zone 4,C,79,,
546,4,ALA0821-02,ALA3332,1/0b,1/0b,1/0i,A1,s,35,43640995.56,5960274.331,16.16009298,119.924564,amangbangan zone 4,C,75,,
547,4,ALA0821-03,ALA3333,1/0b,1/0b,1/0i,A2,s,35,43640736.46,5960283.826,16.16011804,119.923852,amangbangan zone 4,C,75,,
548,4,ALA0821-04,ALA3334,1/0b,1/0b,1/0i,A1,s,35,43640513.38,5960240.986,16.16000497,119.923239,amangbangan zone 4,C,67,,
549,4,ALA0821-05,ALA3335,1/0b,1/0b,1/0i,A5,s,35,43640245.19,5960209.547,16.15992199,119.922502,amangbangan zone 4,C,77,,
550,4,ALA0821-06,ALA3336,,1/0b,1/0i,j10,s,35,43640069.42,5960323.585,16.16022298,119.922019,amangbangan zone 4,C,58,,
551,4,ALA0821-07,ALA3337,,1/0b,1/0i,J5,s,35,43640192.78,5960548.648,16.16081701,119.922358,amangbangan zone 4,C,75,,
552,4,ALA0821-08,ALA3338,,1/0b,1/0i,J5,s,35,43640334.34,5960833.57,16.16156903,119.922747,amangbangan zone 4,C,77,,Detached secondary
553,4,ALA0821-09,ALA3339,,1/0b,1/0i,j6,s,35,43640469.35,5961099.917,16.16227202,119.923118,amangbangan zone 4,C,73,,
554,4,ALA0822,ALA0822,2b,2b,,A1,S,30,43641417.72,5959949.288,16.15923506,119.9257241,Amangbangan,C,102,ALA0822,
555,4,ALA0823,ALA0823,2b,2b,,A1,S,30,43641349.27,5959709.489,16.15860213,119.925536,Amangbangan,C,73,ALA0823,
556,4,ALA0824,ALA0824,2b,2b,,A1,S,30,43641238.32,5959308.213,16.15754299,119.9252311,Amangbangan,C,122,ALA0824,
557,4,ALA0825,ALA0825,2b,2b,2b,A1,S,30,43641198.61,5959125.594,16.15706098,119.925122,Sta Maria,C,55,ALA0825,
558,4,ALA0826,ALA0826,2b,2b,2b,A1,S,30,43641145.89,5958916.062,16.15650793,119.9249771,Sta Maria,C,63,ALA0826,
559,4,ALA0827,ALA0827,2b,2b,2b,A1,S,30,43641066.92,5958662.289,16.15583811,119.9247601,Sta Maria,C,78,ALA0827,
560,4,ALA0827-1,ALA3340,,2b,2b,j10,s,25,43640811.06,5958712.641,16.15597101,119.924057,sta marai zone  7,A,75,,
561,4,ALA0827-2,ALA3341,,2b,2b,j6,s,25,43640586.89,5958690.666,16.15591301,119.923441,sta marai zone  7,A,67,,
562,4,ALA0830,ALA0830,2b,2b,,A1,S,30,43640989.7,5958470.201,16.1553311,119.9245479,Sta Maria,C,61,ALA0830,
563,4,ALA0830-1,ALA0830A,2b,2b,,A1,S,30,43640898.03,5958207.997,16.15463902,119.924296,Sta Maria,C,81,ALA0830-1,
564,4,ALA0831,ALA0831,2b,2b,,A1,S,30,43640825.61,5957995.466,16.15407805,119.924097,Sta Maria,C,66,ALA0831,
565,4,ALA0832,ALA0832,2b,2b,,A1,S,30,43640756.47,5957808.346,16.15358415,119.923907,Sta Maria,C,58,ALA0832,
568,4,ALA0834,ALA0834,2b,2b,2b,A5,C,30,43641012.66,5957666.618,16.15321006,119.924611,Sta Maria,C,104,ALA0834,
569,4,ALA0834-L1,ALA0835,,2b,2b,j6/j6,s,25,43641040.32,5957807.149,16.15358099,119.924687,Sta Maria,C,45,,
570,4,ALA0834-L2,ALA0836,,2b,2b,J5,w,25,43641378.02,5957859.42,16.15371896,119.925615,Sta Maria,C,99,,
571,4,ALA0834-L3,ALA0837,,2b,2b,J5,w,25,43641692.43,5957924.615,16.15389104,119.926479,Sta Maria,C,95,,
572,4,ALA0834-L4,ALA0838,,2b,2b,j6/j6,s,25,43642048.33,5957910.199,16.15385299,119.927457,Sta Maria,C,85,,
573,4,ALA0834-L5,ALA0839,,2b,2b,J5,s,25,43642053.79,5957413.126,16.15254097,119.927472,Sta Maria,C,95,,
574,4,ALA0834-L6,ALA0840,,2b,2b,j6,s,25,43641908.23,5957065.721,16.15162399,119.927072,Sta Maria,C,95,,
575,4,ALA0834-01,ALA3342,,2b,2b,J5/j6,w,25,43640973.72,5957347.58,16.15236796,119.924504,Sta Maria,C,85,,
576,4,ALA0834-01-1,ALA3348,,2b,2b,j6,s,25,43640821.25,5957381.306,16.15245698,119.924085,Sta Maria,C,78,,
577,4,ALA0834-02,ALA3343,,2b,2b,J5,s,25,43640943.15,5956879.694,16.15113297,119.92442,Sta Maria,C,94,,
578,4,ALA0834-03,ALA3344,,2b,2b,J5,s,25,43640897.67,5956501.236,16.15013402,119.924295,Sta Maria,C,102,,
579,4,ALA0834-04,ALA3345,,2b,2b,j10,s,25,43640827.8,5955901.129,16.14855001,119.924103,Sta Maria,C,98,,
580,4,ALA0834-05,ALA3346,,2b,2b,J5,s,25,43640948.25,5955531.753,16.14757502,119.924434,Sta Maria,C,80,,
581,4,ALA0834-06,ALA3347,,2b,2b,j6,w,25,43641082.17,5955185.47,16.14666098,119.924802,Sta Maria,C,108,,
582,4,ALA0834-05-1,ALA3349,,2b,2b,J6,s,25,43641129.47,5955726.475,16.148089,119.924932,Sta Maria,C,98,,
566,4,ALA0833,ALA0833,2b,2b,2b,A4,W,30,43640677.47,5957598.006,16.15302896,119.9236899,Sta Maria,C,66,ALA0833,
567,4,ALA0833-1,ALA0833A,2b,2b,2b,A1,S,30,43640369.28,5957624.576,16.15309909,119.922843,Sta Maria,C,94,ALA0833-1,
583,4,ALA0849,ALA0849,2b,2b,2b,A3,W,30,43640101.44,5957630.925,16.15311585,119.922107,Sta Maria,C,81,ALA0849,
584,4,ALA0850,ALA0850,2b,2b,2b,A1,W,30,43639820.07,5957484.697,16.15272988,119.9213338,Sta Maria,C,96,ALA0850,
585,4,ALA0851,ALA0851,2b,2b,2b,A1,W,30,43639487.58,5957283.14,16.15219787,119.9204201,Sta Maria,C,117,ALA0851,
586,4,ALA0852,ALA0852,2b,2b,2b,A1,S,30,43639388.19,5957221.458,16.15203506,119.920147,Sta Maria,C,35,ALA0852,
587,4,ALA0853,ALA0853,2b,2b,2b,A1,S,30,43639261.92,5957144.531,16.15183201,119.9198,Sta Maria,C,44,ALA0853,
588,4,ALA0854,ALA0854,2b,2b,2b,A1,W,30,43638785.97,5957009.968,16.15147683,119.9184921,Sta Maria,C,150,ALA0854,
589,4,ALA0855,ALA0855,2b,2b,2b,A2,S,30,43638586.91,5956945.286,16.1513061,119.9179451,Sta Maria,C,63,ALA0855,
590,4,ALA0856,ALA0856,2b,2b,2b,A1,W,30,43638231.02,5956996.454,16.15144116,119.9169671,Sta Maria,C,56,ALA0856,
591,4,ALA0857,ALA0857,2b,2b,2b,A2-1,S,30,43637962.42,5957006.27,16.15146707,119.916229,Sta Maria,C,82,ALA0857,
592,4,ALA0858,ALA0858,2b,2b,2b,A1,W,30,43637690.58,5957081.58,16.15166585,119.915482,Sta Maria,C,86,ALA0858,
593,4,ALA0858-1,ALA3376,2b,2b,2b,A1,S,30,43637401.68,5957190.388,16.15195305,119.9146881,Sta Maria,C,93,ALA0858-1,
594,4,ALA0858-2,ALA3377,2b,2b,2b,A2,S,30,43637239.05,5957237.396,16.15207713,119.9142412,Sta Maria,C,51,ALA0858-2,
595,4,ALA0858-3,ALA3378,2b,2b,2b,A1,W,30,43637131.3,5957455.934,16.15265396,119.9139451,Sta Maria,C,72,ALA0858-3,
596,4,ALA0858-4,ALA3379,2b,2b,2b,A4,W,30,43637007.94,5957606.322,16.15305091,119.9136061,Sta Maria,C,58,ALA0858-4,
606,4,ALA0858-4-1,ALA3380,,2b,2b,J5,W,25,43636873.25,5957785.557,16.153524,119.913236,sta maria zone 6,C,67,,
607,4,ALA0858-4-2,ALA3381,,2b,2b,j6/15,w,25,43636635.99,5957924.232,16.15389003,119.912584,sta maria zone 6,C,81,,
608,4,ALA0858-4-3,ALA3382,,2b,2b,J5,s,25,43636344.14,5958161.385,16.15451599,119.911782,sta maria zone 6,C,111,,
609,4,ALA0858-4-4,ALA3383,,2b,2b,j7,s,25,43636109.06,5958310.672,16.15491003,119.911136,sta maria zone 6,C,112,,
610,4,ALA0858-4-5,ALA3384,,2b,2b,j7,s,25,43636009.35,5958756.972,16.15608802,119.910862,sta maria zone 6,C,126,,
611,4,ALA0858-4-6,ALA3385,,2b,2b,j6,s,25,43636333.22,5959004.735,16.15674198,119.911752,sta maria zone 6,C,109,,
597,4,ALA0908,ALA0908,2b,2b,2b,A1,W,30,43636772.05,5957483.193,16.15272591,119.9129579,Sta Maria,C,80,ALA0908,
598,4,ALA0909,ALA0909,2b,2b,2b,A2,W,30,43636441.34,5957272.164,16.1521689,119.9120491,Sta Maria,C,118,ALA0909,
599,4,ALA0910,ALA0910,2b,2b,2b,A1,W,30,43636303.75,5956986.172,16.15141402,119.911671,Sta Maria,C,93,ALA0910,
600,4,ALA0911,ALA0911,2b,2b,2b,A2,W,30,43636141.77,5956664.493,16.15056494,119.9112259,Sta Maria,C,106,ALA0911,
601,4,ALA0912,ALA0912,2b,2b,2b,A1,W,30,43636002.11,5956377.002,16.1498061,119.9108421,Sta Maria,C,94,ALA0912,
602,4,ALA0913,ALA0913,2b,2b,2b,A5,W,30,43635902.36,5956151.539,16.14921098,119.910568,Sta Maria,C,72,ALA0913,
603,4,ALA0913-1,ALA0914,,2b,2b,j10,w,25,43636006.8,5955944.314,16.148664,119.910855,sta maria zone 6,C,74,,
604,4,ALA0913-2,ALA0915,,2b,2b,j10,w,25,43636121.43,5955721.174,16.14807501,119.91117,sta maria zone 6,C,77,,
605,4,ALA0913-3,ALA0916,,2b,2b,j6,w,25,43636280.82,5955463.928,16.14739599,119.911608,sta maria zone 6,C,85,,
612,4,ALA0869,ALA0869,2b,2b,,A1,S,30,43637706.45,5956777.661,16.15086365,119.9155256,sta maria zone 5,C,161,ALA0856-1,
613,4,ALA0870,ALA0870,2b,2b,2b,A2,W,30,43637722.21,5956535.011,16.15022317,119.9155689,sta maria zone 5,C,69,ALA0870,
614,4,ALA0871,ALA0871,2b,2b,2b,A2,W,30,43637463.91,5955979.206,16.1487561,119.9148591,sta maria zone 5,C,181,ALA0871,
615,4,ALA0872,ALA0872,2b,2b,2b,A1,W,30,43637427.88,5955642.745,16.14786799,119.9147601,sta maria zone 5,C,99,ALA0872,
616,4,ALA0873,ALA0873,2b,2b,2b,A2,W,30,43637390.69,5955388.521,16.14719695,119.9146579,sta maria zone 5,C,75,ALA0873,
617,4,ALA0874,ALA0874,2b,2b,2b,A2,W,30,43637347.75,5955132.799,16.14652195,119.9145399,sta maria zone 5,C,76,ALA0874,
618,4,ALA0875,ALA0875,2b,2b,2b,A3,S,30,43637235.38,5954586.475,16.14507988,119.9142311,sta maria zone 5,C,164,ALA0875,
619,4,ALA0875-1,ALA3350,,2b,2b,J5,s,25,43637857.25,5954592.2,16.14509499,119.91594,sta maria zone 5,C,125,,
620,4,ALA0875-2,ALA3351,,2b,2b,J5,w,25,43638511.19,5954595.977,16.14510496,119.917737,sta maria zone 5,C,110,,
621,4,ALA0875-3,ALA3352,,2b,2b,J5,w,30,43638792.12,5954596.738,16.14510697,119.918509,sta maria zone 5,C,89,,
622,4,ALA0875-4,ALA3353,,2b,2b,j6,w,30,43639308.5,5954584.99,16.14507596,119.919928,sta maria zone 5,C,87,,
623,4,ALA0876,ALA0876,2b,2b,2b,A1,W,30,43636986.87,5954286.863,16.14428902,119.9135482,Dulacac,C,116,ALA0876,
624,4,ALA0877,ALA0877,2b,2b,2b,A1,W,30,43636727.69,5954040.615,16.14363902,119.912836,Dulacac,C,107,ALA0877,
625,4,ALA0878,ALA0878,2b,2b,2b,A4,W,30,43636332.82,5953642.831,16.14258902,119.9117509,Dulacac,C,168,ALA0878,
626,4,ALA0879,ALA0879,2b,2b,2b,A1,W,30,43636280.13,5953346.923,16.14180793,119.9116061,Dulacac,C,88,ALA0879,
627,4,ALA0879-1,ALA3354,,2b,2b,j10,w,30,43635947.12,5953499.251,16.14221002,119.910691,dulacac zone4,C,110,,
628,4,ALA0879-2,ALA3355,,2b,2b,j8/J5,w,30,43635528.99,5953677.294,16.14267999,119.909542,dulacac zone4,C,101,,
629,4,ALA0879-3,ALA3356,,2b,2b,j8/J5,w,30,43635285.18,5953722.005,16.14279801,119.908872,dulacac zone4,C,75,,
630,4,ALA0879-4,ALA3357,,2b,2b,j6,w,30,43634979.14,5953804.217,16.14301502,119.908031,dulacaczone4,C,96,,
631,4,ALA0880,ALA0880,2b,2b,2b,A2,W,30,43636240.06,5952741.246,16.14020915,119.911496,Dulacac,C,178,ALA0880,
632,4,ALA0881,ALA0881,2b,2b,,A1,S,30,43636288.79,5952519.605,16.13962409,119.9116299,Dulacac,C,66,ALA0881,
633,4,ALA0882,ALA0882,2b,2b,,A1,S,30,43636335.7,5952300.271,16.13904512,119.9117588,Dulacac,C,66,ALA0882,
634,4,ALA0883,ALA0883,2b,2b,,A1,S,30,43636367.1,5952088.795,16.13848689,119.9118451,Dulacac,C,62,ALA0883,
635,4,ALA0884,ALA0884,2b,2b,2b,A4,S,30,43636404.18,5951861.151,16.13788598,119.911947,Dulacac,C,67,ALA0884,
636,,,ALA0884A,2b,2b,2b,A1,S,30,,,16.13761,119.911712,,,,,
637,4,ALA0885,ALA0885,2b,2b,2b,A2/A5,S,30,43636244.83,5951632.697,16.13728293,119.9115091,Dulacac,C,82,ALA0885,
638,4,ALA0885-1,ALA3358,,1/0b,1/0i,j8/J5,s,25,43635941.66,5951809.641,16.13775001,119.910676,Dulacac,C,77,,
639,4,ALA0885-2,ALA3359,,1/0b,1/0i,j6,s,25,43635747.34,5951950.563,16.138122,119.910142,Dulacac,C,78,,
640,4,ALA0885-L1,ALA3360,1/0b,1/0b,1/0i,A1,S,30,43636329.95,5951587.306,16.13716311,119.911743,Dulacac,C,29,ALA0885-4L,
641,4,ALA0885-L2,ALA3361,1/0b,1/0b,1/0i,A1,S,30,43636563.25,5951459.564,16.13682591,119.9123841,Dulacac,C,80,ALA0885-5L,
642,4,ALA0885-L3,ALA3362,1/0b,1/0b,1/0i,A1,S,30,43636784.5,5951333.445,16.13649299,119.9129921,Dulacac,C,77,ALA0885-6L,
643,4,ALA0885-L4,ALA3363,1/0b,1/0b,1/0i,A5,S,30,43637025.69,5951213.326,16.13617591,119.9136549,Dulacac,C,81,ALA0885-7L,
644,4,ALA0885-L5,ALA3364,,1/0b,1/0i,j8,S,25,43637119.73,5951385.348,16.13663,119.9139133,Dulacac,C,58,,
645,4,ALA0885-L6,ALA3365,,1/0b,1/0i,j8,s,25,43637249.39,5951706.16,16.13747685,119.9142696,Dulacac,C,102,,
646,4,ALA0885-L7,ALA3366,,1/0b,1/0i,j10,S,25,43637319.87,5951948.544,16.13811667,119.9144633,Dulacac,C,74,,
647,4,ALA0885-L8,ALA3367,,1/0b,1/0i,j10,s,25,43637333.85,5952198.573,16.13877667,119.9145017,Dulacac,C,73,,
648,4,ALA0885-L9,ALA3368,,1/0b,1/0i,j6,S,25,43637544.91,5952454.286,16.13945167,119.9150817,Dulacac,C,99,,
649,4,ALA0886,ALA0886,2b,2b,2b,A2,C,30,43636249.16,5951354.697,16.13654909,119.911521,Dulacac,C,81,ALA0886,
650,4,ALA0887,ALA0887,2b,2b,2b,A1,C,30,43636202.91,5951123.24,16.13593811,119.9113939,Dulacac,C,69,ALA0887,
651,4,ALA0888,ALA0888,2b,2b,2b,A2,C,30,43636102.51,5950929.554,16.13542683,119.911118,Dulacac,C,64,ALA0888,
652,4,ALA0889,ALA0889,2b,2b,2b,A1,C,30,43636067.21,5950720.161,16.13487409,119.911021,Dulacac,C,62,ALA0889,
653,4,ALA0890,ALA0890,2b,2b,2b,A1,C,30,43636052.25,5950544.724,16.13441098,119.9109799,Dulacac,C,51,ALA0890,
